User_ID,drugName,condition,review,rating,date,usefulCount,ratings_simplified
145562,Qsymia,Weight Loss,"""It worked great!  But very disappoint that I can&#039;t afford $135.00 for a 30 day supply.  My insurance doesn&#039;t cover it so until then I will hope the price comes down.""",8.0,"July 28, 2016",18,3
77147,Lorcaserin,Weight Loss,"""Best medicine ever! Lost 30 lbs in one month!""",10.0,"November 19, 2014",180,4
39692,Contrave,Weight Loss,"""I have been on this medicine now for 3 weeks. Just went to the doctor yesterday and was still at my current weight as before. I was very disappointed but the doctor said that I was not yet on the full dose which is the 4 pills . He said things should change when taking the 4 pills . During the first 3 weeks I seemed to be hungry which I never was when I was on adipex. Hopefully next week when I start 4 pills a day that will change. 
Doctor said if nothing changes then we will try a different medication. Anyone wanting to know about price , I paid 70.00 through the discount card the doctor gave me. That Is for 120 pills.""",7.0,"April 23, 2016",14,3
127639,Phentermine,Weight Loss,"""My heaviest weight of the year was 243lb on 2/26/17. I started taking phentermine on 3/8/17 with a height of 5&#039;7&quot; and 237.4lbs. On 4/8/17 I weighed 224.6lbs and today on 4/28/17 I weighed in at 218.4. Side effects I experienced were dry mouth, stomach aches, constipation so I drink a detox daily, lightheaded during workouts. But other than that it has been suppressing my appetite very effectively and I lost a total of 25 within 2 months""",9.0,"April 29, 2017",23,4
185403,Saxenda,Weight Loss,"""Saxenda has been approved by a hospital doctor. I am experiencing now a constipation or straining in passing my stool which I notice it is increased when I start using  3.0Mg doses in week 5 which was normal before using Saxenda. I notice blood after passing my stool and it was painful. If I notice again I will finish my last pen and I will stop using it and I will monitor my self and see my doctor once I get back from my trip. 
*It has really cut the appetite, 
I am not like before in terms of eating, I eat much less now. 
I feel full quickly, 
Dry mouth, 
side lower Pain  sometimes.
Losing 4 KG only. 
I used Saxenda to have shortcuts. 
I take the injection in the morning.""",6.0,"July 29, 2017",2,2
128802,Phentermine,Weight Loss,"""I was prescribed Adipex on Nov 10, 2014. I weighed 155 pounds. To some that might not seem like a lot, but it was to me. I had tried working out and eating right and nothing was helping. Today, Dec 22 I weighed 135. I have steadily lost weight since starting it. I skip some days and still feel energetic and not as hungry. The first week on Adipex, I had the worst dry mouth. I couldn&#039;t drink enough water. I still an pretty thirsty but it&#039;s manageable. Drinking water helps the medicine work better. I have also changed my eating habits to use when the pills are up. The first night I didn&#039;t sleep, but now I can go to bed no problem. This medication isn&#039;t a quick fix, it simply is helping you make life style changes to keep weight off.""",10.0,"December 22, 2014",119,4
38054,Adipex-P,Weight Loss,"""Okay, so I&#039;m back. I took this pill from June 2015-November 2015.I went from 301-262... not bad at all! Well, after I stopped taking the pills I gained some back. I went to the doctor yesterday and I was at 278. I was disappointed, but not surprised because I HAVE been eating a lot lately. I was prescribed adipex again, so I will continue to update. My fiance is doing it with me this time. His weight was 209 yesterday. We both started the pills yesterday and we&#039;ve been very energized and feeling really good so far. i&#039;ll check back in in a month with results! :)""",10.0,"March 13, 2016",44,4
165094,Phentermine / topiramate,Weight Loss,"""I&#039;ve been on it for 11 days so far and I&#039;ve lost 22lbs. I started out at 301lbs and now I&#039;m 279lbs. That&#039;s just with the free starter dose. I completely cut out carbs, sweets and soda. I went for a weigh in today and my doctor almost didn&#039;t recognize me. Most people lose an average of 5-7lbs their first 2 weeks but my 2 weeks isn&#039;t up until Monday. I haven&#039;t exercised at all due to my 10-15 hour work days. I told my doctor I think I lost it this fast because I have no desire to eat. All I do is drink water. I try and force myself to eat but all I get in is a few bites of a protein bar all day. I have severe dry mouth. I&#039;m going to try the next strength up next week and see how that goes. My goal is 199lbs.""",10.0,"November 14, 2014",94,4
38928,Contrave,Weight Loss,"""I am a healthy 45 years old and I have about 25 pounds to lose and I started Contrave a week ago.  I usually don&#039;t react to drugs with side effects but with this one I have had pretty much all of them.  Pretty bad nausea and headache the whole time and dry mouth but I am sleeping well, with just 1 pill in the morning.  The worst thing is about 2-3 hours after taking the pill I get very spacey, tingly all over my body, dizzy and can&#039;t concentrate.  I have not weighed myself yet but I feel it is working so I&#039;m going to try and push through another week with the dose of 2x per day.  Though it is very hard working full time...hope it gets better like some of you suggest below!""",5.0,"September 21, 2017",9,2
4934,Belviq,Weight Loss,"""I am 72 and have tried EVERY diet since I was in junior high school.  I have been taking Belviq for about 30 days and lost over 10 pounds - 30 pounds to go!  This is the only diet pill that doesn&#039;t make me edgy and greatly helps with cravings.  I used to &quot;graze&quot; all day but now I don&#039;t think about food and snacks when I get bored.  It is a great medicine!""",9.0,"June 15, 2014",92,4
185564,Saxenda,Weight Loss,"""28lbs lost in 2.5 months using saxenda (dose between .6-1.2) &amp; following doctor&#039;s guidelines for eating.  Didn&#039;t exercise during the months. I was losing except for physical therapy 1x a week for back.  I&#039;m at a good weight for me (4&#039;11&quot;, 106, age 50) and have been maintaining within 2-4lbs for about 2 mos. now but still using saxenda.  Haven&#039;t been super strict with diet but not going crazy either.  Added light weight training and walking on treadmill 5-6 days a week right before Christmas.  If I overeat a day or 2 I go back to watching and the weight comes right back down.  Thankfully husband&#039;s insurance covers drug because mine doesn&#039;t.  Feel great, cholesterol &amp; blood pressure good again, back is better, and clothes fit.""",10.0,"January 15, 2017",20,4
76787,Lorcaserin,Weight Loss,"""I LOVE Belviq! I am just starting my 4th week and have lost 13 lbs but more important I have lost a total of 10 1/2 inches from chest, waist and hips. I feel better, I look better and best of all...no side effects!!! Belviq has helped me curb all my cravings! I have cut out pop, sugar, fast food and most dairy. When I do eat, I am very satisfied on very little. My daily calorie intake is 1200 or below. Now I just need to find time to exercise. Oh and one good side effect is that I sleep like a baby!!! And maybe it does make me a little thirsty but that&#039;s okay cuz water is so important to weighthe loss. I try to drink at least 80 oz of water a day. Did I mention I LOVE Belviq? Well I really do! Looking forward to losing 50 more lbs!""",9.0,"April 25, 2016",45,4
54498,Bupropion / naltrexone,Weight Loss,"""I have been taking Contrave daily for four months. Week 4- Week 5 was the worst in regards to side effects. I took 1/4 of a Dramamine to counteract the nausea &amp; dizziness as needed. Also, took a stool softener as needed from time to time.

To date, I have lost 32 pounds. Doctor recommended low carb/no carb diet to go along with the Contrave. I also excercize at least three to four days a week. I look forward to reaching my goal with the help of Contrave. Patience is a big part of weight loss. You didn&#039;t gain the weight you want to lose over night, you can&#039;t lose it all over night.""",10.0,"June 14, 2017",27,4
54635,Bupropion / naltrexone,Weight Loss,"""I have been on contrave since October 2016. I have currently lost 30lbs. I started my weight loss in February 2016 at 225lb. I am a 5&#039;9&quot; 35yr female. The first months I was on adipex and lost 50lbs with that plus diet and exercise. I currently weight 145lb and consider myself at a stopping point. I feel contrave  is highly effective. Especially along with the scale down program. I do not have an side effects that bother me to much to stop. Mostly dry mouth. For those of you who don&#039;t give it enough time I highly encourage you to give it more time.""",9.0,"May 11, 2017",19,4
